source,target
1271256,15189275
956591,15189311
1335755,15189530
1049916,15189593
1611863,15189651
1425988,15189691
952351,15189739
1392681,15189940
670094,15190096
1337287,15190198
837142,15190264
1041692,15190277
1057211,15190290
1196138,15190495
1659442,15190521
928145,15190527
1300821,15190541
1438368,15190807
1425734,15190863
986771,15190933
675396,15190969
919952,15191025
1061151,15191135
1487575,15191186
1468589,15191206
1333991,15191372
1240789,15191439
1225626,15191544
1297803,15191551
1627579,15191581
1651032,15191640
804750,15191805
1056943,15191897
1649524,15192251
1159940,15192530
771308,15192560
1600537,15192622
1152071,15192681
1513217,15192684
867914,15192688
894373,15192704
1543782,15192977
999890,15193066
837879,15193119
1446872,15193226
1391927,15193304
1390258,15193388
700947,15193397
1392505,15193449
912505,15193485
1537363,15193500
1076698,15193526
1422574,15193606
1319731,15193619
1542358,15193640
1391326,15193646
1658592,15193665
1351493,15193748
1222344,15193961
902036,15194021
1233350,15194060
1152051,15194171
1301799,15194208
1555128,15194219
796216,15194291
1077037,15194304
831765,15194331
1443149,15194489
1117562,15194519
1018999,15194698
1564304,15194711
1616986,15194809
1057618,15194817
958925,15194977
938919,15195059
892826,15195147
1510977,15195252
1062832,15195324
1048089,15195351
1110535,15195352
1206580,15195397
1513217,15195416
1509357,15195493
1460572,15195510
825213,15195615
1663411,15195733
1383827,15195991
1126240,15196180
1399454,15196368
1412130,15196407
1214772,15196505
848193,15196524
702150,15196840
801352,15196845
1088413,15196895
1587293,15196908
699114,15197005
1421204,15197056
1353821,15197172
1401896,15197240
1299417,15197265
1342563,15197472
1605539,15197529
1515144,15197534
1297803,15197554
1117143,15197773
1033987,15197813
671078,15197873
1044169,15198000
853865,15198479
1463287,15198534
1490734,15198763
997937,15198854
1248278,15198889
1320145,15199053
1504509,15199201
1089006,15199269
1642324,15199335
1036859,15199359
1084852,15199721
1403109,15199767
1177893,15199805
1249727,15199929
1301626,15200029
892826,15200031
1250150,15200073
871751,15200155
1550611,15200278
892826,15200296
928511,15200319
1085305,15200328
1559941,15200383
800716,15200488
770490,15200504
1027926,15200545
808692,15200659
668445,15200677
1644556,15200678
980751,15200724
1391958,15200737
1127588,15200981
1470051,15201037
1330424,15201227
1145408,15201352
1290126,15201360
922423,15201414
1294445,15201544
850651,15201599
1147687,15201721
785092,15201724
683209,15201835
1661296,15201946
1093143,15202247
1586035,15202404
