source,target
428359,16738
427205,16738
421578,16738
466250,16738
437672,16738
467258,16738
417830,16738
434685,16738
467205,16738
434990,16738
468118,16738
455843,16738
444543,16738
462630,16738
439467,16738
434138,16738
466481,16738
440639,16738
466675,16738
434928,16738
445884,16738
461115,16738
443531,16738
445238,16738
425562,16738
466823,16738
425692,16738
425971,16738
441983,16738
457749,16738
444413,16738
440851,16738
456326,16738
445464,16738
447230,16738
448267,16738
462654,16738
460889,16738
415420,16738
468101,16738
467959,16738
419089,16738
446490,16738
432748,16738
466686,16738
467012,16738
438872,16738
458015,16738
447730,16738
429726,16738
420005,16738
466779,16738
444275,16738
432744,16738
450226,16738
445615,16738
460247,16738
432561,16738
448563,16738
431751,16738
444942,16738
436615,16738
421261,16738
456130,16738
432160,16738
461268,16738
443676,16738
427941,16738
431987,16738
467568,16738
464370,16738
425577,16738
434506,16738
466421,16738
441080,16738
417825,16738
423870,16738
466556,16738
467101,16738
450946,16738
457519,16738
448563,16738
466487,16738
445982,16738
457389,16738
435034,16738
429181,16738
436234,16738
464180,16738
466669,16738
427067,16738
429140,16738
443909,16738
457177,16738
465483,16738
467748,16738
462654,16738
434466,16738
444212,16738
453722,16738
466759,16738
450302,16738
417836,16738
422521,16738
460434,16738
455454,16738
417462,16738
452404,16738
449749,16738
467101,16738
460052,16738
429101,16738
467901,16738
459110,16738
463064,16738
425634,16738
457323,16738
420113,16738
440639,16738
435227,16738
466759,16738
466250,16738
466981,16738
447982,16738
419734,16738
447287,16738
428608,16738
455454,16738
445897,16738
467394,16738
420351,16738
442474,16738
468095,16738
432307,16738
421300,16738
437217,16738
448546,16738
466283,16738
466820,16738
427941,16738
417415,16738
441939,16738
467321,16738
435267,16738
467034,16738
445095,16738
463191,16738
441372,16738
424117,16738
422692,16738
428341,16738
417161,16738
427199,16738
436702,16738
442684,16738
417897,16738
437974,16738
467991,16738
467884,16738
457749,16738
419734,16738
434333,16738
434200,16738
465216,16738
445587,16738
435146,16738
417429,16738
429912,16738
457936,16738
447683,16738
449170,16738
434227,16738
458165,16738
428697,16738
464049,16738
435814,16738
447089,16738
450114,16738
438493,16738
466856,16738
466513,16738
444543,16738
464057,16738
466329,16738
435054,16738
446108,16738
441690,16738
467320,16738
442424,16738
443652,16738
457272,16738
427852,16738
428393,16738
450302,16738
467132,16738
430025,16738
468069,16738
420708,16738
435674,16738
427104,16738
455719,16738
447212,16738
453025,16738
445464,16738
421841,16738
427421,16738
443510,16738
437217,16738
461214,16738
451106,16738
450754,16738
460927,16738
419561,16738
443171,16738
460958,16738
416705,16738
464370,16738
435780,16738
454506,16738
452115,16738
435236,16738
436333,16738
435073,16738
465667,16738
421723,16738
460724,16738
420093,16738
460661,16738
465373,16738
440510,16738
418353,16738
428660,16738
450878,16738
467782,16738
435743,16738
432407,16738
429078,16738
434392,16738
460824,16738
459860,16738
466536,16738
430195,16738
434877,16738
454675,16738
466916,16738
467306,16738
424977,16738
454448,16738
424537,16738
434227,16738
425950,16738
435536,16738
418537,16738
457815,16738
437814,16738
443995,16738
451848,16738
431987,16738
443909,16738
448336,16738
441644,16738
467713,16738
440632,16738
447347,16738
445430,16738
444133,16738
427258,16738
430365,16738
467264,16738
457929,16738
429190,16738
436509,16738
444113,16738
466863,16738
432407,16738
440639,16738
435168,16738
445430,16738
427651,16738
467552,16738
418373,16738
429651,16738
426602,16738
419539,16738
466786,16738
444679,16738
431380,16738
433059,16738
439019,16738
432579,16738
456662,16738
456326,16738
435320,16738
458506,16738
460753,16738
457196,16738
438577,16738
418581,16738
467912,16738
438965,16738
457787,16738
431716,16738
442683,16738
428145,16738
434074,16738
417830,16738
466353,16738
448633,16738
435973,16738
431825,16738
428287,16738
467050,16738
457703,16738
436188,16738
431649,16738
436941,16738
466739,16738
422006,16738
425121,16738
431716,16738
418570,16738
442453,16738
427175,16738
440306,16738
457706,16738
436168,16738
465710,16738
425626,16738
443793,16738
454025,16738
435950,16738
441392,16738
443927,16738
457619,16738
434622,16738
454465,16738
425789,16738
461102,16738
429341,16738
466268,16738
458164,16738
420093,16738
427782,16738
432193,16738
422522,16738
429221,16738
467062,16738
464391,16738
435034,16738
460692,16738
462469,16738
456899,16738
445087,16738
417429,16738
440370,16738
426373,16738
447062,16738
465396,16738
420150,16738
439217,16738
419539,16738
468175,16738
423304,16738
466657,16738
432193,16738
444266,16738
434805,16738
456749,16738
454526,16738
460984,16738
451260,16738
465572,16738
457389,16738
445334,16738
466850,16738
434200,16738
424740,16738
466452,16738
427281,16738
431840,16738
434658,16738
466344,16738
446269,16738
427304,16738
445761,16738
460059,16738
452548,16738
466897,16738
451609,16738
417324,16738
456483,16738
432393,16738
431961,16738
431655,16738
430059,16738
449842,16738
453097,16738
434658,16738
425598,16738
448043,16738
457530,16738
438280,16738
466964,16738
466642,16738
426478,16738
466727,16738
444266,16738
457196,16738
450194,16738
466686,16738
442062,16738
467303,16738
465735,16738
437278,16738
458947,16738
434650,16738
439593,16738
451692,16738
457733,16738
467647,16738
444212,16738
456715,16738
467640,16738
458157,16738
437668,16738
431818,16738
466940,16738
432092,16738
421989,16738
458927,16738
466029,16738
466353,16738
441027,16738
434472,16738
443875,16738
458168,16738
445821,16738
427142,16738
429912,16738
460142,16738
449521,16738
428301,16738
425740,16738
450270,16738
439777,16738
457389,16738
457233,16738
434425,16738
442769,16738
456862,16738
429112,16738
425315,16738
433765,16738
466894,16738
458507,16738
444432,16738
427504,16738
467813,16738
463677,16738
444413,16738
461771,16738
423156,16738
420113,16738
436855,16738
459307,16738
438222,16738
452684,16738
455719,16738
441260,16738
437032,16738
422899,16738
452115,16738
466839,16738
418220,16738
448119,16738
420077,16738
463270,16738
444887,16738
465062,16738
431943,16738
466673,16738
436978,16738
422308,16738
468060,16738
439374,16738
441547,16738
435534,16738
434658,16738
458970,16738
443423,16738
443701,16738
416718,16738
460057,16738
416660,16738
419211,16738
457211,16738
429428,16738
465428,16738
449051,16738
446445,16738
467040,16738
454526,16738
465827,16738
443157,16738
448240,16738
419686,16738
419674,16738
453402,16738
460974,16738
433950,16738
467103,16738
434744,16738
457235,16738
444911,16738
442453,16738
464669,16738
444365,16738
450194,16738
424142,16738
440109,16738
440139,16738
460034,16738
468131,16738
431380,16738
464234,16738
466764,16738
417262,16738
444144,16738
431267,16738
421578,16738
458157,16738
427135,16738
431884,16738
453761,16738
452265,16738
